-- ============================================================================
-- Query 08: All Sessions from drvl1078 — Activity 08:30 to 08:50
-- ============================================================================
-- Database: POST2P (DBID: 2771519206)
-- Snap Range: 233938 - 233941 (09-MAR-2026 08:00 to 09:30)
-- Purpose: Show all ASH activity from machine drvl1078 (where SID 3082 originated) around the storm onset
-- 
-- SQL Query:
--   SELECT sample_time, session_id, session_serial#, user_id,
--          sql_id, sql_opname, module, program,
--          event, session_state, blocking_session
--   FROM   dba_hist_active_sess_history
--   WHERE  dbid = 2771519206
--     AND  snap_id BETWEEN 233938 AND 233941
--     AND  machine = 'drvl1078'
--     AND  sample_time BETWEEN
--          TO_TIMESTAMP('2026-03-09 08:30:00','YYYY-MM-DD HH24:MI:SS') AND
--          TO_TIMESTAMP('2026-03-09 08:50:00','YYYY-MM-DD HH24:MI:SS')
--   ORDER BY sample_time, session_id;
-- 
-- Notes: 9,291 rows — comprehensive view of drvl1078 sessions before and during storm
-- ============================================================================
SAMPLE_TIME,SESSION_ID,SESSION_SERIAL#,USER_ID,SQL_ID,SQL_OPNAME,MODULE,PROGRAM,EVENT,SESSION_STATE,BLOCKING_SESSION
09-MAR-26 08.49.46.151000000 AM,4139,1801,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,4145,52105,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4161,18045,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4169,53908,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4243,57783,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4253,22581,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4258,50745,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4347,36801,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4363,15543,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4368,55965,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4378,60447,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4383,25689,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4456,55487,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4468,779,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4474,49333,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4480,28283,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4562,14427,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,4568,13208,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4584,42169,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4586,15431,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4592,39903,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4666,26849,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4670,52673,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4676,63422,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4691,59245,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4697,41741,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,4771,42391,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4796,20447,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4801,27703,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4897,51727,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4899,16575,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4905,20013,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,4907,63673,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4909,39737,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4910,28291,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4911,14501,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4989,45185,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,4994,9197,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,4996,3415,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5011,41327,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5097,20979,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,5120,56399,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5123,13621,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5124,47605,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5216,7311,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5228,60675,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5303,21107,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5311,44069,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5321,28991,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5327,48166,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5329,13263,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5411,31521,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5420,56311,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5424,64247,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5427,58107,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5441,10959,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,5520,21114,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5522,6049,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5531,6055,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5534,55251,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5624,34189,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5639,22944,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,5641,2531,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5644,16605,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5647,46767,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5649,39995,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5653,52597,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5733,55657,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5738,31961,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5754,43375,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5756,8321,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,5835,37455,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5842,7256,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5847,20489,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5855,23295,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5960,64231,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5968,21145,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,5969,55283,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,5971,38676,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6055,48913,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6061,49874,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6072,2619,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6078,20499,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6163,39345,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6164,25071,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6168,54753,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6172,7597,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6263,51567,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6272,17747,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6278,28334,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6280,9941,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6282,15190,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6288,20015,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6290,51545,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6377,50358,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6378,11645,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6388,31019,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6486,22079,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6493,309,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6494,56615,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6582,53375,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6584,590,267,,,,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,
09-MAR-26 08.49.46.151000000 AM,6591,51831,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6602,25953,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6604,60621,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6679,23471,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6693,11619,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6696,18775,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6702,54883,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6703,44095,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6705,26678,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6794,4373,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6813,26078,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6815,54859,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6816,63377,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6900,8111,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6903,10913,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,6906,34463,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6921,63589,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,6922,17871,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7002,25654,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7012,521,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,7019,2166,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7028,33678,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7029,37313,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7115,27375,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.49.46.151000000 AM,7120,63599,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7123,26931,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7133,41565,267,,,,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,
09-MAR-26 08.49.46.151000000 AM,7212,10365,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7215,46905,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7219,7425,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7320,59413,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.49.46.151000000 AM,7328,63395,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7337,15569,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7345,48893,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7347,55209,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7431,64560,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7440,6335,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7444,12154,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7453,26013,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7455,63944,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7530,46975,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7537,57919,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7550,45813,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.49.46.151000000 AM,7551,16049,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
